player_id,player_name,minutes,goals,assists,goals_per_90,assists_per_90,date,market_value_in_eur,date_of_birth,position,current_club_name,current_club_domestic_competition_id,age,actual_value_m,clean_name,birth_year,Born,position_group,xG,xAG,PrgC,PrgP,PrgR,Sh,club,league,xG_per_90,xAG_per_90,PrgC_per_90,PrgP_per_90,PrgR_per_90,Sh_per_90,predicted_value_m,value_gap_m,undervaluation_pct
651269,Armin Gigovic,1905,5,2,0.2362204724409448,0.0944881889763779,2025-06-05,3000000.0,2002-04-06,Midfield,BSC Young Boys,C1,23.23340177960301,3.0,armin gigovic,2002,2002.0,Midfield,1.9,2.1,37,50,45,26,BSC Young Boys,,0.089763779527559,0.0992125984251968,1.748031496062992,2.3622047244094486,2.1259842519685037,1.2283464566929134,10.110390392015391,7.110390392015393,237.0130130671798
711976,Andy Diouf,2234,1,2,0.0402864816472694,0.0805729632945389,2025-06-03,15000000.0,2003-05-17,Midfield,RC Lens,FR1,22.12183436002738,15.0,andy diouf,2003,2003.0,Midfield,2.9,2.8,82,116,94,40,RC Lens,Ligue 1,0.1168307967770814,0.1128021486123545,3.3034914950760967,4.673231871083259,3.7869292748433305,1.6114592658907787,22.10199414381915,7.101994143819152,47.34662762546101
624037,Joris Chotard,1871,1,0,0.0481026189203634,0.0,2025-06-03,6000000.0,2001-09-24,Midfield,Stade Brestois 29,FR1,23.76454483230664,6.0,joris chotard,2001,2001.0,Midfield,1.3,0.5,20,80,35,19,Stade Brestois 29,Ligue 1,0.0625334045964724,0.0240513094601817,0.9620523784072688,3.848209513629075,1.6835916622127205,0.9139497594869052,12.447875131350134,6.447875131350134,107.46458552250223
540333,Tomas Suslov,2097,0,1,0.0,0.0429184549356223,2025-06-17,6000000.0,2002-06-07,Midfield,Hellas Verona,IT1,23.06365503080082,6.0,tomas suslov,2002,2002.0,Midfield,1.6,1.9,39,82,77,32,Hellas Verona,Serie A,0.0686695278969957,0.0815450643776824,1.6738197424892705,3.51931330472103,3.3047210300429186,1.3733905579399142,11.464399714174707,5.464399714174709,91.07332856957848
668547,Máximo Perrone,1860,0,3,0.0,0.1451612903225806,2025-06-17,12000000.0,2003-01-07,Midfield,Como 1907,IT1,22.477754962354553,12.0,maximo perrone,2003,2003.0,Midfield,0.9,2.2,16,98,19,10,Como 1907,Serie A,0.0435483870967741,0.1064516129032258,0.7741935483870968,4.741935483870968,0.9193548387096776,0.4838709677419355,17.430145923520932,5.430145923520932,45.2512160293411
807688,Yassin Belkhdim,1519,1,1,0.0592495062541145,0.0592495062541145,2025-06-03,1000000.0,2002-02-14,Midfield,Angers SCO,FR1,23.37303216974675,1.0,yassin belkhdim,2002,2002.0,Midfield,0.8,0.6,17,37,31,9,Angers SCO,Ligue 1,0.0473996050032916,0.0355497037524687,1.0072416063199474,2.1922317314022384,1.8367346938775508,0.533245556287031,6.138469570244568,5.138469570244568,513.8469570244567
659518,Félix Lemaréchal,1782,4,3,0.202020202020202,0.1515151515151515,2025-06-03,10000000.0,2003-08-07,Midfield,Club Brugge KV,BE1,21.897330595482547,10.0,felix lemarechal,2003,2003.0,Midfield,3.5,2.9,35,58,90,25,Club Brugge KV,,0.1767676767676768,0.1464646464646464,1.7676767676767675,2.929292929292929,4.545454545454545,1.2626262626262628,14.32559622414623,4.32559622414623,43.2559622414623
467434,Rocco Reitz,1841,2,1,0.0977729494839761,0.048886474741988,2025-06-05,15000000.0,2002-05-29,Midfield,Borussia Mönchengladbach,L1,23.08829568788501,15.0,rocco reitz,2002,2002.0,Midfield,1.7,2.1,18,91,30,23,Borussia Mönchengladbach,Bundesliga,0.0831070070613796,0.1026615969581749,0.8799565453557848,4.448669201520913,1.4665942422596414,1.1243889190657252,19.217249856624857,4.217249856624857,28.11499904416571
900909,Paul Wanner,1779,3,2,0.1517706576728499,0.1011804384485666,2025-06-05,18000000.0,2005-12-23,Midfield,PSV Eindhoven,NL1,19.51813826146475,18.0,paul wanner,2005,2005.0,Midfield,3.7,1.3,28,64,65,24,PSV Eindhoven,,0.1871838111298482,0.0657672849915683,1.4165261382799326,3.2377740303541316,3.2883642495784144,1.2141652613827991,21.536425505050502,3.5364255050505022,19.64680836139168
822959,Tom Bischof,2569,5,2,0.1751654340210198,0.0700661736084079,2025-06-05,30000000.0,2005-06-28,Midfield,Bayern Munich,L1,20.005475701574262,30.0,tom bischof,2005,2005.0,Midfield,2.2,3.6,47,138,102,51,Bayern Munich,Bundesliga,0.0770727909692487,0.1261191124951343,1.6465550797975863,4.834565978980148,3.573374854028805,1.7866874270144024,32.84286320346322,2.8428632034632173,9.476210678210723
503991,Yunus Musah,1574,0,2,0.0,0.1143583227445997,2025-06-17,20000000.0,2002-11-29,Midfield,AC Milan,IT1,22.584531143052704,20.0,yunus musah,2002,2002.0,Midfield,1.9,1.8,51,84,74,22,AC Milan,Serie A,0.1086404066073697,0.1029224904701397,2.9161372299872936,4.803049555273189,4.231257941550191,1.2579415501905973,22.49539693362194,2.49539693362194,12.4769846681097
404950,Nicolas Seiwald,2080,0,0,0.0,0.0,2025-06-05,18000000.0,2001-05-04,Midfield,RB Leipzig,L1,24.15605749486653,18.0,nicolas seiwald,2001,2001.0,Midfield,0.2,1.7,17,140,30,5,RB Leipzig,Bundesliga,0.0086538461538461,0.0735576923076923,0.7355769230769231,6.0576923076923075,1.2980769230769231,0.2163461538461538,20.16910139027639,2.1691013902763885,12.05056327931327
432090,Nicolò Fagioli,1527,1,2,0.0589390962671905,0.1178781925343811,2025-06-17,18000000.0,2001-02-12,Midfield,ACF Fiorentina,IT1,24.37782340862423,18.0,nicolo fagioli,2001,2001.0,Midfield,1.1,3.1,34,91,37,22,ACF Fiorentina,Serie A,0.0648330058939096,0.1827111984282907,2.0039292730844793,5.363457760314342,2.180746561886051,1.2966601178781925,19.953972617197618,1.9539726171976175,10.855403428875654
392765,Emile Smith Rowe,2060,6,3,0.2621359223300971,0.1310679611650485,2025-05-30,30000000.0,2000-07-28,Midfield,Fulham FC,GB1,24.922655715263517,30.0,emile smith rowe,2000,2000.0,Midfield,4.5,1.4,53,126,127,37,Fulham FC,Premier League,0.1966019417475728,0.0611650485436893,2.3155339805825244,5.504854368932039,5.548543689320389,1.616504854368932,31.83853523328525,1.8385352332852491,6.1284507776174975
926694,Arthur Vermeeren,1576,0,2,0.0,0.1142131979695431,2025-06-05,22000000.0,2005-02-07,Midfield,Olympique Marseille,FR1,20.39151266255989,22.0,arthur vermeeren,2005,2005.0,Midfield,0.4,0.9,14,77,20,4,Olympique Marseille,Ligue 1,0.0228426395939086,0.0513959390862944,0.799492385786802,4.397208121827411,1.1421319796954317,0.2284263959390862,23.455523256373272,1.4555232563732723,6.616014801696692
657430,Samú Costa,2655,0,2,0.0,0.0677966101694915,2025-06-09,15000000.0,2000-11-27,Midfield,RCD Mallorca,ES1,24.588637919233403,15.0,samu costa,2000,2000.0,Midfield,1.8,1.2,24,116,69,30,RCD Mallorca,La Liga,0.0610169491525423,0.0406779661016949,0.8135593220338984,3.932203389830508,2.3389830508474576,1.0169491525423728,15.774778367003368,0.7747783670033677,5.165189113355784
571607,Fabio Miretti,1695,3,3,0.1592920353982301,0.1592920353982301,2025-06-17,14000000.0,2003-08-03,Midfield,Juventus FC,IT1,21.908281998631075,14.0,fabio miretti,2003,2003.0,Midfield,3.1,2.0,33,54,100,24,Juventus FC,Serie A,0.1646017699115044,0.1061946902654867,1.752212389380531,2.8672566371681416,5.3097345132743365,1.2743362831858407,14.485438732563727,0.485438732563729,3.46741951831235
502722,Luka Sucic,1794,1,2,0.0501672240802675,0.1003344481605351,2025-06-09,15000000.0,2002-09-08,Midfield,Real Sociedad,ES1,22.809034907597535,15.0,luka sucic,2002,2002.0,Midfield,3.3,2.6,30,79,56,43,Real Sociedad,La Liga,0.1655518394648829,0.1304347826086956,1.5050167224080266,3.963210702341138,2.809364548494983,2.157190635451505,15.376568254893256,0.3765682548932574,2.510455032621716
459665,Patrizio Masini,1533,1,0,0.0587084148727984,0.0,2025-06-17,6000000.0,2001-01-27,Midfield,Genoa CFC,IT1,24.421629021218344,6.0,patrizio masini,2001,2001.0,Midfield,0.4,0.2,16,44,27,8,Genoa CFC,Serie A,0.0234833659491193,0.0117416829745596,0.9393346379647748,2.583170254403131,1.5851272015655575,0.4696673189823874,6.291800527250529,0.2918005272505288,4.863342120842148
